Id,date,ticker,SF1,SF2,SF3,SF4,SF5,SF6,SF7,alpha
19342,17/07/18,$FOSL,-1.656564783,-1.330049937,1.062884394,0.782605816,-0.978584507,-0.663044539,-2.200260389,3
19343,12/07/18,$LMT,-0.492968672,-0.712981571,-0.071616745,0.537986278,0.48218109,-0.727539624,-0.731652087,2
19344,23/09/18,$QRVO,0.774362464,-0.572848912,0.802322524,1.483235072,-1.955107075,-0.58457655,-0.43084981,2
19345,22/08/18,$CHRW,0.02719471,0.22589544,-0.608462411,-1.468605959,1.075546966,-0.51729646,1.067552924,3
19346,15/10/18,$VMC,-0.489793588,1.989513589,-0.121685618,0.544502346,0.577976918,-1.196009987,-0.719157246,2
19347,06/08/18,$CLF,-0.562741351,-0.369759911,0.585912631,1.451404985,-0.6964148,0.110968342,-1.517626198,3
19348,15/10/18,$PG,0.502343474,-0.17138169,-0.126077511,-1.869998575,-0.185957845,0.303986301,1.590206964,2
19349,09/07/18,$MOS,-0.723800574,-2.401738197,0.231122856,0.12598352,0.012812168,-0.407514111,-0.768719612,1
19350,23/07/18,$kmb,-1.083871127,0.870529686,0.234665968,0.303484127,0.24303585,0.668177943,-1.189480539,4
19351,13/08/18,$hal,0.737007244,-0.186090582,-0.094724079,-2.166857114,-0.412683803,0.661674361,1.963613325,2
19352,14/08/18,$GD,-0.183468079,1.091852046,0.635438279,1.318534631,-1.039158477,1.041115212,-1.12127115,3
19353,25/07/18,$KO,0.550924753,-0.153540154,-0.116550576,2.18420901,0.015846557,0.177878634,-0.794618541,3
19354,31/08/18,$GE,0.441584949,1.756468543,0.069970407,-0.584446214,-0.44958329,-0.58315682,0.715126061,3
19355,20/08/18,$X,0.624250621,0.606846487,-0.071222323,-1.602444105,-0.352660401,1.605042447,1.521461261,2
19356,02/08/18,$X,-1.252483171,-0.229330373,0.629344193,0.348506511,-0.415956842,0.237838319,-1.47068715,3
19357,20/08/18,$REGN,-0.225515829,-1.309834672,-0.05961229,-0.136583308,0.249127614,-1.807092664,-0.098534838,2
19358,22/08/18,$CHK,-0.494992504,0.479606333,0.169374091,-0.909560547,-0.07485193,-0.665453658,0.066681668,3
19359,17/10/18,$SHLD,-0.286097773,0.119424755,-0.817149014,-0.09546464,1.763168879,2.446181054,0.030263187,3
19360,15/10/18,$BAC,-0.088546643,-0.440346001,0.83094815,0.005907497,-1.560264594,1.21050695,-0.306800662,3
19361,21/10/18,$COG,0.72123979,-0.450941109,0.922607177,-0.347147282,-2.268955799,0.911183684,0.584771261,1
19362,14/10/18,$HII,-0.62141074,0.24047693,-0.175519323,0.045054805,0.734442883,-2.283424779,-0.520467863,2
19363,12/09/18,$AFL,0.493646502,0.234364261,-0.302854819,1.314679069,0.36039035,0.50328582,-0.2738024,1
19364,18/08/18,$CERN,-0.064009409,-0.051999373,0.030877957,-0.654290708,-0.060342666,-0.689461203,0.327127782,2
19365,10/09/18,$CLF,-0.914194938,-2.036837088,0.660086321,-1.683474354,-0.813929181,0.038535248,0.030809974,3
19366,09/07/18,$MNK,-0.054772534,-0.366896908,0.170124386,0.651683137,-0.256181341,0.101215204,-0.483736988,4
19367,31/07/18,$EQR,0.830770537,0.880870483,0.469426295,0.522388499,-1.40248157,-0.569456562,0.28349923,4
19368,19/07/18,$CMA,-0.130946129,-0.517026467,-0.142534136,0.01920133,0.360661958,1.110302597,-0.086755992,3
19369,02/07/18,$EW,2.017645471,-1.122168774,-0.218392048,-0.899812119,-0.898018216,0.376292645,2.355055253,2
19370,02/08/18,$LNC,-0.636657581,0.397560528,0.564561794,-0.314393391,-0.717719939,1.043717486,-0.520195774,3
19371,23/08/18,$PYPL,0.040498199,-0.624198609,0.092629478,-0.36695954,-0.228308008,-0.795987359,0.229522003,1
19372,31/10/18,$BBY,0.618939425,0.063746786,-0.204849688,0.257607236,0.025674174,0.92226973,0.440828501,1
19373,03/10/18,$avgo,-1.238605618,0.972231782,0.398969143,0.546144188,0.035648157,1.388214869,-1.514097505,4
19374,12/10/18,$STT,0.16213736,-2.042347087,-0.383263688,1.287796541,0.723322228,-0.680289434,-0.524609506,1
19375,11/10/18,$INTC,-0.285382982,-0.6639822,0.03620891,0.211191008,0.121865888,-0.60051954,-0.384740858,2
19376,06/07/18,$BBY,2.874517832,-0.866008184,-0.501568777,-3.338887549,-1.036272344,0.146807505,4.637160951,1
19377,04/08/18,$ALGN,-1.113946042,-0.084049752,-0.013192808,-1.513460105,0.631603095,-0.472098517,-0.06163166,1
19378,20/08/18,$DG,1.021911724,1.205311687,0.142781668,-1.417951874,-1.007235321,-0.189354702,1.69927817,4
19379,20/09/18,$SYMC,-0.465342053,0.287776273,-0.027720056,0.386159081,0.370055502,-0.750131377,-0.628736003,2
19380,01/10/18,$DVA,-0.951873842,-1.399448733,0.187634627,0.574674379,0.268396262,0.760361649,-1.223883544,3
19381,12/09/18,$IDXX,-2.215138332,-0.677554525,-0.203114559,-1.152220882,1.714936783,0.106850774,-1.185190441,1
19382,02/10/18,$FIS,-0.310846794,0.304928745,0.334350072,0.948238289,-0.396439916,2.063917299,-0.928837608,2
19383,13/10/18,$JCP,-1.064731038,0.801278753,-0.547305204,-0.49323289,1.702696932,-0.477202855,-0.483536143,2
19384,29/08/18,$WYND,0.841664247,0.414439629,-0.166873267,-0.400847843,-0.228808896,-0.059211017,1.018279534,2
19385,26/10/18,$MRK,-0.603456416,-0.003003128,0.232735644,-0.984453496,-0.134609553,-1.05595718,-0.000252647,3
19386,07/08/18,$DVN,-2.682544031,-0.653636519,0.996872655,1.029396435,-0.190579361,-0.580282019,-3.22358094,4
19387,13/10/18,$SWN,0.401779686,-1.101976092,-0.09040768,-1.388381582,-0.162382218,1.068510005,1.204878959,2
19388,23/07/18,$NFLX,0.924736037,-0.233884895,0.182908937,0.517912918,-0.90447914,0.694278485,0.446000039,3
19389,20/10/18,$AET,0.639331792,-0.146407386,-0.728101041,-0.743403656,0.96868441,0.507153163,1.199629104,4
19390,03/09/18,$DHR,-0.055461124,-1.233942725,0.17798006,0.670483415,-0.269865379,0.028940455,-0.49771786,4
19391,30/07/18,$WMB,-1.333790172,1.270170088,-0.235171843,1.722344439,1.401639858,-1.270959659,-2.127838461,2
19392,07/09/18,$WM,0.220335093,0.07190339,0.618044782,1.317264995,-1.259003622,-0.746108899,-0.764038849,2
19393,01/10/18,$MAS,1.991147423,0.350259576,-0.763950995,0.283786107,0.252997579,-1.182661252,1.772613496,3
19394,23/09/18,$S,0.909154555,0.217915488,-0.076063827,1.344152368,-0.339855738,1.196392192,0.008786936,3
19395,25/09/18,$HSY,1.968268599,0.04613618,0.506497048,1.403060104,-2.134472163,0.513088687,0.737576494,3
19396,31/08/18,$PBCT,-1.591225747,-0.230054632,1.708769237,-1.589690371,-2.422680714,0.263080493,-0.90040793,1
19397,17/09/18,$BBBY,0.087431615,0.409810159,0.316921115,0.998674791,-0.609547205,-0.63920056,-0.607330076,4
19398,05/09/18,$gme,-1.092493966,0.753271437,0.047542886,1.367025437,0.678220029,1.075848787,-1.782100045,2
19399,14/09/18,$GOOGL,-0.44735142,0.906474526,0.022943676,0.190670294,0.248117808,-0.422003876,-0.50994404,4
19400,07/08/18,$SCG,0.276470392,0.027608097,0.450308031,2.442106889,-0.898403709,0.162371432,-1.342185358,3
19401,06/09/18,$NTAP,0.834098181,-0.275104618,-0.315909005,-0.266291154,0.074150807,0.315261502,0.97177885,4
19402,06/08/18,$LEN,0.362228135,0.01098172,0.281740072,1.059495453,-0.709933693,-0.266948882,-0.394762442,4
19403,28/09/18,$TJX,-1.406227055,-0.218374013,-1.566795878,-0.698804263,3.887410171,-0.656654335,-0.380614931,4
19404,11/10/18,$WIN,1.581108181,-0.496335745,-0.960958968,0.130633739,0.884227161,-1.30639195,1.560646758,3
19405,05/10/18,$NKE,-0.808439518,-0.516197464,-0.00895892,1.005276986,0.587343877,0.092560139,-1.302955499,2
19406,19/07/18,$PG,-0.962776935,-1.199409802,1.570049496,-2.053530351,-2.576242944,0.612707619,-0.037843687,1
19407,18/09/18,$TJX,-1.329248258,-1.584171114,0.088876219,2.17672051,0.796609772,-0.073105866,-2.483801897,2
19408,25/09/18,$RTN,-0.320757523,0.437154947,-0.06329584,-0.476604434,0.2950683,-0.394011414,0.022849645,2
19409,25/07/18,$de,-0.799336209,-0.752192319,0.519350118,0.979481551,-0.447559149,1.074117642,-1.423375648,4
19410,05/07/18,$DNR,-0.436542566,1.175995412,-0.134316221,-0.051887453,0.532200955,0.226328,-0.31267387,2
19411,31/07/18,$COO,-0.531512171,-2.063037147,0.329500027,-0.648115202,-0.347194057,-0.379708489,-0.165059718,3
19412,18/07/18,$MA,1.99751887,0.208006495,-0.012247314,1.277630875,-1.151616592,0.451067721,0.979239552,3
19413,28/08/18,$ANTM,-0.3518864,-0.702938099,0.000504555,-0.107347947,0.213369634,0.907133918,-0.242456194,2
19414,25/09/18,$NTAP,-0.62402387,-1.219037103,-0.014303266,0.667362877,0.46101388,-0.110463528,-0.938778922,2
19415,01/08/18,$BHGE,-1.25644098,-1.715039791,0.244633145,0.239287654,0.32805506,1.708570362,-1.304121276,4
19416,26/09/18,$LNC,0.108544147,-0.426187373,0.24477304,0.194410585,-0.532236474,0.983122527,-0.088328353,2
19417,16/10/18,$WBA,0.242174188,0.043518011,-0.27714614,-0.064629123,0.382974493,0.772818637,0.32502394,4
19418,13/07/18,$CSCO,0.210528349,1.489387746,-0.096060888,-0.876033829,0.000424285,0.436620944,0.733423869,2
19419,20/09/18,$XYL,0.610217283,1.159249292,0.35600403,-0.129487715,-1.083689826,1.569398128,0.512093417,1
19420,22/08/18,$BWA,-0.193794931,0.118171341,0.312839413,0.711939314,-0.442732301,-0.224776408,-0.679709023,3
19421,01/08/18,$AAP,0.01063137,0.824881826,-0.140039176,-0.733938563,0.220296285,-1.624120259,0.486291043,2
19422,05/07/18,$KHC,1.856122439,1.173917784,-1.42744086,1.265086964,1.689036215,0.480013266,1.248712288,1
19423,24/07/18,$s,0.497029265,0.562524412,0.15133061,0.326894333,-0.586266507,0.766028057,0.196268231,2
19424,19/10/18,$AGN,1.053009806,0.583569679,-1.378382556,1.578957784,2.117408812,-0.948222967,0.348091582,1
19425,19/07/18,$CBRE,-1.121946385,0.865759608,0.526028666,-0.217438991,-0.331999285,-0.714618507,-0.990410038,1
19426,27/07/18,$TWTR,0.038779299,0.931123201,0.194951834,0.019619205,-0.40233237,-1.123881596,-0.031008599,2
19427,08/08/18,$TDG,-1.268380745,0.357934022,0.524540325,0.774199687,-0.175784739,1.136547289,-1.710591836,4
19428,26/09/18,$NUE,1.420397807,-0.792382024,0.196109509,0.104124122,-1.267044474,-1.006530568,1.121621415,2
19429,25/10/18,$DFS,-0.589190959,0.004653066,-0.024531077,0.526106588,0.450291726,0.92095753,-0.821177758,2
19430,20/08/18,$expd,0.543000679,-0.182201208,-0.051372543,-1.282127816,-0.320423581,0.452599013,1.253725399,2
19431,24/10/18,$ARNC,-2.215268065,-1.268785103,1.543607332,1.246193632,-1.534054588,-0.379240733,-3.094995026,1
19432,02/10/18,$GNW,0.887473039,-0.251807986,0.019487717,-0.050290335,-0.598370214,1.095500857,0.797819983,2
19433,26/10/18,$ALXN,2.297476311,-1.06923011,-0.425619647,-1.416582442,-0.702663585,-0.379710382,2.964248123,1
19434,08/07/18,$CRM,-0.940973902,-0.020318633,0.629562553,1.122700155,-0.564115216,1.108289363,-1.662394666,4
19435,17/07/18,$gild,1.222192853,-0.223082321,-0.274797005,-0.735441536,-0.278574485,-1.47383724,1.579214241,2
19436,09/10/18,$PX,-0.98082239,0.225987248,1.30952097,-1.329451557,-2.013367027,-0.375157875,-0.41568423,1
19437,25/10/18,$SYMC,0.817172692,-0.140927017,0.047501964,2.051110947,-0.478689693,-0.161004923,-0.527747747,4
19438,09/07/18,$PFE,-0.199516875,0.27824786,-0.166556732,-0.05365155,0.445943649,0.536397715,-0.096379638,2
19439,19/09/18,$TJX,0.451665185,-0.214910999,-0.569907684,-1.047562308,0.76002961,0.075170079,1.175004511,2
19440,18/10/18,$ESV,0.771607865,0.636764307,0.064796018,0.832905967,-0.559085489,0.802026356,0.156382676,4
19441,29/08/18,$BBY,0.187874863,1.168733698,-0.322436286,0.343944521,0.530447129,-0.415504852,0.045710498,3
19442,27/09/18,$INCY,-0.627510539,-0.364828935,0.132263402,0.319648765,0.156609395,1.778991288,-0.773758769,4
19443,07/08/18,$LUV,-0.986258015,-0.760267512,-0.055584509,-0.20763454,0.714661209,-0.366111975,-0.719797134,4
19444,01/09/18,$NFLX,0.914806105,-0.550024486,0.381499821,0.806841635,-1.266636196,0.375130951,0.210516104,3
19445,30/07/18,$ayi,-0.411330308,-0.75828115,-0.055685867,0.543391232,0.400258269,-0.624587323,-0.668107469,2
19446,20/09/18,$BA,0.14711893,-0.687577089,-0.26547174,-0.361236057,0.401612197,0.052494044,0.416428119,2
19447,08/08/18,$ILMN,-0.916302924,-0.905796467,-0.142790322,0.876250892,0.90741081,-0.335812108,-1.283328393,1
19448,31/07/18,$AMG,-0.901308978,0.912574312,0.046018061,0.023345577,0.477980052,0.566681698,-0.81158517,4
19449,28/08/18,$FMC,0.933070814,0.566369304,-0.074736842,-0.256165017,-0.456472816,-0.692247348,0.986301229,2
19450,10/07/18,$biib,-1.219796634,2.217068325,0.356738912,0.473204011,0.101462766,-1.496014258,-1.442600272,4
19451,21/08/18,$CAT,0.46287635,-0.105627837,-0.018592009,1.18129587,-0.18144473,0.836643147,-0.298198174,4
19452,11/09/18,$DTE,1.326104519,1.530791924,-1.085243101,-1.11539676,1.209019537,-1.049545615,2.117512268,4
19453,02/09/18,$CTXS,0.943740695,-0.013443145,0.093742161,0.064688898,-0.771022489,-0.250653659,0.757863554,2
19454,25/07/18,$PYPL,-0.433445363,0.11732836,-0.183732468,0.802741291,0.679251371,0.943795526,-0.807623931,3
19455,01/10/18,$FOSL,-0.551218351,0.624386299,0.243295379,0.059523864,-0.123361791,2.033731669,-0.5819566,3
19456,19/09/18,$REGN,1.155535071,0.048740815,-0.413116523,-0.984159633,0.016938303,-0.001036114,1.707535385,2
19457,16/07/18,$NAVI,-0.72521808,0.309665103,0.778492313,0.42359511,-1.032547011,-0.779698347,-1.096899383,1
19458,23/09/18,$TSCO,-0.802319905,-0.35031924,-0.315597637,-1.841025363,1.003821077,0.794764405,0.488008076,1
19459,27/07/18,$LMT,1.18012697,-0.235434736,0.435357914,0.177239261,-1.576976103,-0.306533703,0.803494151,4
19460,03/10/18,$WHR,0.449301669,-0.535365419,-0.02081692,-1.709274663,-0.347439505,-1.378869374,1.419239733,2
19461,12/09/18,$MCD,0.796682505,0.698039965,-0.470643043,-1.029526304,0.351391413,-0.533068207,1.437737165,3
19462,26/07/18,$ALL,-0.235761522,0.257404505,0.069632849,-0.353390396,-0.009241147,2.097533374,-0.012975024,3
19463,10/08/18,$BDX,2.019695222,1.478785005,-0.026195512,-0.52538792,-1.249971598,0.21712393,2.080617477,2
19464,11/09/18,$LMT,0.604238802,0.52988068,-0.24576482,1.0893148,0.165948714,0.109971971,-0.058230558,3
19465,12/09/18,$VAR,-0.793822826,-0.18536905,0.057730009,1.069485758,0.452423419,0.70935476,-1.346771365,2
19466,01/07/18,$BKNG,-0.157167995,0.341842523,-0.089172594,0.444508707,0.299653737,-0.69112152,-0.378466912,3
19467,21/08/18,$FTR,-0.065488855,-1.944872996,0.444620161,1.17444324,-0.751015886,0.532569988,-0.880401909,4
19468,25/07/18,$RIG,1.255872147,0.813037835,0.082056179,-0.059690198,-0.952014186,-0.272314335,1.107313942,2
19469,25/07/18,$AAPL,-1.156720672,-0.55309641,0.553443169,0.859091766,-0.296874993,-0.970636804,-1.671962487,3
19470,23/09/18,$X,-0.158980776,1.024166029,-0.821392189,-0.610005308,1.659753573,-1.395092073,0.44985767,4
19471,30/07/18,$lrcx,-0.045743954,0.764353411,-0.078964505,-0.686126915,0.139865985,-0.679002624,0.39197031,2
19472,23/08/18,$PRGO,-0.718968906,-1.165940762,0.085560668,0.18426981,0.296510497,-2.150317395,-0.759754126,4
19473,28/08/18,$BK,-0.0140841,0.978227541,-0.058467008,-0.565122724,0.087600966,0.517059259,0.341605365,2
19474,08/10/18,$SNPS,0.077059732,1.489382096,0.7142886,1.553025306,-1.34163566,-1.495187762,-1.056025909,2
19475,08/08/18,$WMB,1.139772226,-1.747793616,-1.018092444,1.069377466,1.33060691,-0.815629748,0.63036245,1
19476,13/08/18,$MON,-0.546250877,-0.126846041,0.064869184,0.575622574,0.252499651,0.869345018,-0.83771605,2
19477,06/08/18,$BIIB,0.43617004,2.272733239,-0.338827488,0.672217668,0.426704864,-0.290427243,0.070134709,1
19478,13/08/18,$WFC,-0.244378653,-1.040027506,0.235088757,0.08908432,-0.298273024,0.981475329,-0.330123519,3
19479,29/08/18,$CRM,-0.969458344,-0.353817709,-0.762487035,-0.340571918,2.070849396,-0.163231725,-0.433283095,3
19480,07/09/18,$GPN,1.649060393,-0.584063537,-1.130711933,-1.052841569,1.098505472,-1.369668131,2.373792365,4
19481,11/09/18,$COTY,0.694917819,-0.796472842,0.064843425,-0.958966289,-0.62188262,0.165137231,1.161166556,2
19482,03/07/18,$CVS,0.085606679,-1.368458513,0.058206069,0.282092038,-0.149523175,-0.551208218,-0.1099717,2
19483,06/07/18,$TRIP,0.624141961,1.146749699,-0.151143598,-2.170294457,-0.232275387,0.299252235,1.882710033,2
19484,17/08/18,$PG,-1.126554041,0.291395889,0.643249995,1.068805472,-0.477523958,0.537945258,-1.795541489,4
19485,24/08/18,$HSY,0.24511679,1.203186368,0.31993496,0.450838847,-0.748335416,-1.556154739,-0.14317195,4
19486,01/08/18,$RL,-0.213770234,0.568090875,0.421893471,0.42644099,-0.659968001,2.655422874,-0.556049829,1
19487,26/07/18,$swks,0.425603428,-1.364372579,-0.25801981,-0.435828798,0.207607714,-0.357423839,0.701587606,2
19488,26/09/18,$AES,-0.440063575,0.465600984,0.069064487,0.198515215,0.154318763,-0.560420822,-0.520838877,3
19489,22/07/18,$GBX,0.897494794,1.206210797,-0.155965796,-0.398874076,-0.284965295,0.504461847,1.062762878,2
19490,14/10/18,$PNR,1.001271932,-0.104203601,0.034399356,-2.186645061,-0.831024703,1.153608918,2.170499129,2
19491,20/09/18,$MS,0.325386831,-0.415638359,-0.203594055,0.455344313,0.219824368,-1.374938205,0.066529595,4
19492,18/07/18,$AXP,-0.284579023,0.020689331,-0.039404731,-0.381599453,0.231756062,-0.040858082,-0.008954421,2
19493,02/07/18,$MA,-0.469457135,0.288783898,0.435838811,0.972370755,-0.492736884,1.350973672,-1.109049376,4
19494,27/10/18,$SRE,-0.421007752,0.389610597,0.239739912,0.499441612,-0.171002608,1.188128723,-0.730652265,1
19495,06/08/18,$VLO,-2.017201712,-1.407774938,-0.004859177,-0.895448887,1.220897589,1.377568999,-1.220286666,3
19496,06/08/18,$HOG,-0.449645073,-0.123090312,-0.14502538,-0.165214365,0.554247688,-0.802067409,-0.253399346,2
19497,25/07/18,$EQT,1.14482928,2.700521099,-0.262672278,1.27077975,-0.129441156,-1.315888028,0.308739,3
19498,10/07/18,$NRG,-0.255675874,-0.501387078,0.26040481,0.790191018,-0.297039803,-0.195166232,-0.766138783,2
19499,13/07/18,$avgo,0.071657541,-0.572546275,0.372881127,1.324327597,-0.688336956,-0.298035339,-0.831050698,3
19500,09/08/18,$FIS,-1.103870259,-1.808432159,0.06480846,0.725382483,0.612081907,0.785064868,-1.412984555,3
19501,01/07/18,$HLT,1.524951238,0.732041658,-0.543066995,-0.800673258,0.049049827,0.556715822,1.954955835,1
19502,05/10/18,$CSCO,0.530995412,-0.351742048,-1.029177794,-1.601437352,1.569244003,-0.79580402,1.700329754,3
19503,13/07/18,$MET,0.210197076,0.515789476,-0.243554107,0.100992307,0.347965989,1.194003613,0.188980769,1
19504,12/10/18,$PX,-0.593522855,-0.235451847,-0.089665303,-0.090739824,0.541535894,0.759199107,-0.438330651,4
19505,02/10/18,$RIG,-0.190721966,-0.857262286,0.548323922,-0.676785275,-0.988616631,1.353873109,0.089385254,1
19506,07/08/18,$adbe,-0.014253993,-3.144306797,-0.010800788,-1.040018267,-0.034388833,-1.748599492,0.612488544,2
19507,04/09/18,$LLY,-0.734803918,-0.355284371,-0.177683646,0.104455763,0.813541493,1.772076366,-0.65417561,2
19508,07/08/18,$HAL,-1.480037942,-0.833969271,0.163197276,2.778246389,0.783968792,0.342521508,-2.995108197,2
19509,11/07/18,$HRL,-0.627707266,0.941997188,-0.050377988,0.629529572,0.531153591,1.819703479,-0.909544309,2
19510,28/09/18,$amzn,-0.721850664,1.256583558,-0.153792715,0.218792876,0.766011733,-0.228111755,-0.71777162,2
19511,15/09/18,$GNW,-0.095663266,-2.063377238,-0.397323744,-0.45487771,0.804750599,0.336841876,0.296832217,4
19512,25/10/18,$CBOE,-0.255727566,-0.733585591,0.532064285,1.310631282,-0.793198764,-0.862230997,-1.151354877,2
19513,09/09/18,$PLD,0.412492023,-1.77351636,-0.114542274,-1.871447817,-0.152055354,-1.60531124,1.509667808,2
19514,18/07/18,$RL,0.659481999,1.032313074,-1.121919883,-2.17814574,1.633257289,0.671752853,2.182380066,2
19515,25/10/18,$EQT,-1.406641976,-0.198490844,0.090323637,1.444157399,0.797073839,1.415470712,-2.113513901,2
19516,24/07/18,$EW,-0.666168805,1.424201386,-0.935346186,-1.379555053,2.152312161,0.532562134,0.499291238,2
19517,18/10/18,$JWN,1.064043919,3.062289019,0.382929235,0.582478626,-1.377023299,-0.256269361,0.474299686,2
19518,18/10/18,$ADBE,-0.333268443,-0.415156988,0.647372808,1.424265928,-0.961751748,-1.541642464,-1.31823598,3
19519,04/10/18,$FSLR,3.02361756,1.848797728,-2.245351465,2.120305603,2.599617301,0.001099557,1.97681896,1
19520,22/07/18,$AEE,-0.156924751,0.629678359,-0.846552961,-1.372650355,1.660214463,-0.503875821,0.914582947,2
19521,23/08/18,$QADA,0.518734539,-0.956126146,-0.145860888,-1.870016338,-0.157773171,1.541723622,1.609879229,2
19522,12/10/18,$MCHP,0.496418203,2.161611889,0.564164537,-1.554989557,-1.505304597,0.369712993,1.208814438,1
19523,04/10/18,$ALK,0.781509292,-0.956999975,-0.140529674,1.600241272,-0.118456995,-0.832522819,-0.238006228,4
19524,27/07/18,$AMG,0.479680011,0.244808121,0.052435899,0.520329011,-0.371046822,-0.042428333,0.09238916,4
19525,07/08/18,$avgo,-0.040011903,-0.372750754,0.18742339,0.694611307,-0.296442785,0.69150558,-0.501259785,4
19526,19/07/18,$K,-0.013498959,-0.470713679,-0.009314471,-0.157216629,0.016867392,-0.691939909,0.084797135,2
19527,15/10/18,$SCG,-0.473422071,-1.619272135,-0.085023476,0.073920969,0.467269188,-1.335220012,-0.433450714,2
19528,01/10/18,$GILD,-0.998952333,0.088503324,0.066738239,-2.950885255,0.314976639,0.116488594,0.876410572,3
19529,10/09/18,$CHK,2.361939069,0.440977952,-0.751741861,0.72165518,0.023476439,0.759657701,1.830414887,3
19530,09/08/18,$CL,0.650414864,-0.820081091,-0.179014909,-1.185705267,-0.13364492,0.936935109,1.324363572,1
19531,18/09/18,$ILMN,-1.162533633,0.219574476,1.702196821,-2.230094137,-2.718749285,0.550154874,-0.14221723,1
19532,01/08/18,$PWR,0.956794909,-1.693350845,-0.020542482,-0.160163236,-0.570843197,0.189344617,0.934805571,2
19533,18/07/18,$SWN,0.865293906,3.667373422,-0.312020305,-0.063534849,0.059540515,-2.359977625,0.876639137,1
19534,20/07/18,$REGN,0.382863991,1.825126976,-0.066991022,-1.269643131,-0.188702718,0.865169339,1.111019895,2
19535,25/07/18,$LH,-1.111628521,-0.565471338,-0.335236111,0.564917498,1.38513438,-1.750270795,-1.214909318,3
19536,25/10/18,$AIG,2.111161414,0.285349907,-0.202658368,-1.17215996,-1.004202205,-0.307978012,2.595105065,3
19537,11/09/18,$ROP,-0.847975979,-1.057525846,-0.537798755,-0.553010986,1.544380459,-0.711202368,-0.261565885,2
19538,25/08/18,$MU,-0.512416567,0.065783976,0.075920452,0.558512417,0.208696938,0.429200988,-0.80101921,3
19539,12/09/18,$AABA,0.658972924,-1.79504036,0.034545394,0.6283418,-0.44216593,1.496226129,0.188838812,3
19540,21/09/18,$KO,0.414233117,1.989430415,0.135294394,0.320955507,-0.503444715,1.243270212,0.132063046,2
19541,11/07/18,$INTC,-0.487907928,0.75490276,0.032423286,0.975486702,0.303708645,0.492498807,-1.017197474,2
19542,01/10/18,$SLM,-0.959175356,1.629943024,0.836643891,-0.590189612,-1.061449984,-0.445625118,-0.710240559,1
19543,09/08/18,$FII,-0.007928524,-1.423221855,-0.14364306,-0.403424561,0.259411897,1.85120036,0.2734466,2
19544,01/08/18,$SPGI,0.7896631,0.183333461,-0.65084919,0.406563754,0.795165401,0.341936321,0.621835469,1
19545,30/07/18,$WMT,-1.5939205,-1.871607446,-0.532636008,-0.291620081,2.018982313,0.993799287,-1.069058705,2
19546,05/10/18,$A,1.39545107,0.562119331,0.249024031,1.977096227,-1.238413023,-0.76152141,-0.034608556,4
19547,04/07/18,$COP,0.667791205,0.377700322,-0.38247482,1.02209078,0.387785381,0.941245505,0.07453485,4
19548,02/08/18,$HD,-1.084988849,-0.33814083,0.705709022,-0.945511744,-0.74974545,0.078074374,-0.571704929,3
19549,26/10/18,$COST,1.04416779,0.84730656,-0.303395171,-0.733293388,-0.111012653,-0.388421729,1.430640708,2
19550,12/09/18,$dis,0.644521927,-0.401397553,-0.542449392,-1.05767058,0.584877736,0.14281701,1.341568053,2
19551,22/08/18,$SEE,-0.745388627,1.027922318,-0.7032402,-0.903736932,1.780045445,1.019555702,0.082564197,2
19552,21/08/18,$DWDP,0.05645596,0.536833446,-0.42975738,-0.870974146,0.746556306,-0.393018573,0.687004271,3
19553,26/07/18,$AXP,0.549930509,1.921360476,-0.127708404,-2.131071616,-0.228824756,-0.306029688,1.788232602,2
19554,11/09/18,$SHLD,-0.022701499,1.614193542,-0.191027497,-1.117207411,0.316691277,-0.970023967,0.700339528,2
19555,07/07/18,$REGN,-0.731260206,0.601270769,-0.644694725,-0.069767718,1.708898297,-0.385664904,-0.419803016,4
19556,24/07/18,$HD,-1.579147526,-0.603336972,-0.310426237,-1.3898593,1.509543324,-1.534709743,-0.459880165,1
19557,15/10/18,$LNC,0.29608992,-1.09792954,-0.86261383,-1.554962027,1.395669738,-0.283712636,1.422588207,2
19558,23/09/18,$BBBY,-1.658739337,1.194000848,0.287870061,2.359977057,0.627822626,1.718990077,-2.934559098,2
19559,26/09/18,$HBAN,0.301624226,-0.031696384,0.143564386,0.376210825,-0.44539047,-0.978439929,-0.001321943,2
19560,27/09/18,$TRV,-0.603614333,0.844945602,-0.65416072,0.271950926,1.668288636,0.758390723,-0.510397897,4
19561,17/08/18,$GNW,-0.467403157,0.339831931,-0.062675342,-0.096225256,0.409493413,-1.49834489,-0.332536681,2
19562,02/10/18,$chk,-0.139467349,0.993321238,0.228872392,0.690108669,-0.314881588,-0.60233879,-0.596479489,2
19563,20/07/18,$CBS,0.38424445,-0.167617584,0.259874297,0.571593463,-0.711418173,-1.003792158,-0.077852579,2
19564,05/07/18,$nflx,1.552165719,0.033994641,-0.153758576,1.925460492,-0.556594209,-0.037084551,0.242395195,3
19565,21/07/18,$AMD,1.018294835,2.014564954,-0.107618575,2.954225506,-0.247403031,-1.114473457,-0.850434196,3
19566,13/09/18,$QRVO,-0.139525904,1.246277454,-0.15850514,-1.195153151,0.321979274,-0.570616289,0.636341045,2
19567,27/10/18,$NBR,-0.042184672,-0.236056999,-0.272122319,-0.309704261,0.536623465,-0.831108667,0.222524261,2
19568,30/07/18,$pfe,-0.50342577,-0.332236879,0.023556188,0.896976154,0.325843539,-0.364517392,-0.981349512,2
